cluster_uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
6e3e53ed2440,APP,R3HDM2;ZNF721,2,0.0241,0.03473;0.01346,False,c1,hc-inco-t-0.8943-nc-21,0.33333,0.25,0.33333,0.0,0.0,0.0,0.52017,0.93424,0.46565,0.0,0.0,0.0
1b2d4fc75e60,APP,DNMT1;ZNF142,2,0.03681,0.06168;0.01194,False,c1,hc-inco-t-0.8943-nc-21,0.5,0.33333,0.5,1.64828,0.0,2.6708,0.39867,0.97928,0.37739,0.0,0.0,0.0
0e61badbdff6,APP,ZNF131;ZNF529,2,0.0212,0.03843;0.00397,False,c1,hc-inco-t-0.8943-nc-21,0.33333,0.33333,0.5,0.0,0.0,1.34798,0.77241,2.02159,0.64708,0.0,0.0,0.0
95943dc05302,ARF1,NPDC1;SRF,2,0.05426,0.14991;-0.04138,False,c1,hc-inco-t-0.9404-nc-21,0.5,0.33333,0.5,0.42045,0.0,0.49359,0.21074,0.33585,0.28517,0.0,0.0,0.0
8430f1ffa36c,ARF1,GTF2F1;TERF2;NOC2L;ZNF335;ZSCAN18;CTBP1,6,0.25275,0.31133;0.31063;0.26962;0.22554;0.21149;0.18790,True,c1,hc-inco-t-0.9404-nc-21,0.55556,0.44444,0.52222,11.10062,1.34363,7.01405,0.424,1.35566,0.33872,0.0,0.0,0.0
06fcd590a03a,ARF1,WRNIP1;SPATS2,2,0.04058,0.05784;0.02332,False,c1,hc-inco-t-0.9404-nc-21,0.5,0.33333,0.5,7.92752,0.0,9.57902,0.24891,0.45144,0.31462,0.0,0.0,0.0
d89fe885a3f8,ARF3,TCEAL2;TAF9;ZMAT2,3,0.108,0.17094;0.12436;0.02870,True,c1,hc-inco-t-0.8897-nc-29,0.5,0.38889,0.5,5.16235,0.87296,3.7387,0.32013,0.70291,0.35855,0.0,0.0,0.0
bc87cb416cc7,ARF3,UBE2K;UBE2V1,2,0.0979,0.14281;0.05299,False,c1,hc-inco-t-0.8897-nc-29,1.0,1.0,1.0,29.16506,80.78141,28.8942,0.55393,2.30618,0.4216,0.0,0.0,0.0
b3c5839d1124,ARF5,DUSP26;YWHAZ;SPAG7;TAF9;SNAPC5;GTF2F1;ZCCHC17;TCEAL2;ZSCAN18;UBE2V1;WRNIP1;USF1;ANXA11;THAP11;ZNF48;SPATS2,16,0.18686,0.27719;0.26612;0.26581;0.26171;0.25126;0.21145;0.20995;0.18078;0.17909;0.17427;0.17010;0.16886;0.16884;0.12395;0.05181;0.02855,True,c1,hc-inco-t-0.9117-nc-21,0.47917,0.39861,0.48056,4.04539,3.33743,4.0845,0.39307,0.9172,0.3922,0.0,0.0,0.0
f9f1a4c2a967,ARF5,UBE2K;RBFOX2;ZNF25,3,0.11769,0.15872;0.14938;0.04496,False,c1,hc-inco-t-0.9117-nc-21,0.44444,0.38889,0.44444,1.67467,0.32111,2.56894,0.35527,0.79318,0.33294,0.0,0.0,0.0
88351d6d05b2,ARF5,DNTTIP1;GTF3A;ECSIT,3,0.11458,0.19692;0.09594;0.05089,False,c1,hc-inco-t-0.9117-nc-21,0.44444,0.33333,0.5,0.34094,0.0,0.68915,0.34056,0.77742,0.36416,0.0,0.0,0.0
86b10eab3c49,ARF5,HEY1;MAGEF1;ZNF622,3,0.02223,0.14864;-0.02202;-0.05994,False,c1,hc-inco-t-0.9117-nc-21,0.5,0.33333,0.44444,1.24966,0.0,1.71543,0.28762,0.6927,0.29491,0.0,0.0,0.0
074814420d78,ARF5,MRPL1;GOT1;SNRPB2,3,0.07034,0.08329;0.07626;0.05148,False,c1,hc-inco-t-0.9117-nc-21,0.5,0.44444,0.5,2.83813,1.35007,6.23532,0.26319,0.73359,0.24563,0.0,0.0,0.0
ca712faded05,ARHGDIG,ARNTL2;MESP1;SNAPC5,3,0.04891,0.11744;0.03218;-0.00289,False,c1,hc-inco-t-0.9262-nc-9,0.11111,0.33333,0.11111,0.0,0.0,0.0,0.04817,0.09133,0.07028,0.0,0.0,0.0
403d1ace01f4,ARHGDIG,DPF1;PRDX5;MYPOP;MEIS3;SSBP3;STUB1;CTBP1;ECSIT;FHL2;CREB3;ZNF653;GOT1;BAD;SPATS2;CXXC5;SCAND1,16,0.21834,0.39089;0.38168;0.36306;0.32471;0.29140;0.26008;0.24186;0.22761;0.20558;0.20041;0.17135;0.15181;0.11232;0.07586;0.05939;0.03548,True,c1,hc-inco-t-0.9262-nc-9,0.46806,0.38681,0.45972,2.58,1.26576,2.31635,0.36048,1.02343,0.33614,0.0,0.0,0.0
ee8f9010fe27,ARHGDIG,MTA3;TPI1,2,0.02509,0.05721;-0.00703,False,c1,hc-inco-t-0.9262-nc-9,0.5,0.33333,0.5,1.30823,0.0,4.81655,0.23966,0.47869,0.28402,0.0,0.0,0.0
5e4096d0aab8,ARHGDIG,NELFB;PRDM12;ZCCHC17,3,0.11973,0.16067;0.16005;0.03848,False,c1,hc-inco-t-0.9262-nc-9,0.38889,0.38889,0.38889,0.62787,0.11327,0.80336,0.34869,0.99194,0.31664,0.0,0.0,0.0
414cb7926209,ARHGDIG,ZBTB45;EGR3,2,0.06288,0.10956;0.01619,False,c1,hc-inco-t-0.9262-nc-9,0.33333,0.25,0.25,0.0,0.0,0.0,0.67353,1.91678,0.58191,0.0,0.0,0.0
825762f52814,ARHGDIG,RAB2A;DUSP26,2,0.02344,0.04689;0.00000,False,c1,hc-inco-t-0.9262-nc-9,0.5,0.33333,0.5,2.36238,0.0,2.80079,0.44086,1.21664,0.39403,0.0,0.0,0.0
f74267d981a2,ARL2,WDR83;NME1;PQBP1;PRDX5;SPAG7;ECSIT;DUSP26;DRAP1;DPF1;CREB3;ZNF622;SMUG1;CTBP1;STUB1;SOD1;NELFB;MRPL2;GOT1;GTF3A;TCEAL6;VPS72;C19orf25;ZBTB45;UBXN1;ZNF48;ZNF653,26,0.25848,0.43092;0.40747;0.39381;0.37595;0.37494;0.37455;0.36660;0.35883;0.34193;0.32193;0.31367;0.29801;0.27570;0.27479;0.26332;0.24944;0.23728;0.20675;0.16688;0.13592;0.12827;0.11791;0.10647;0.07755;0.06778;0.05393,True,c1,hc-inco-t-0.8771-nc-5,0.45974,0.41103,0.43795,2.50439,2.07283,2.95321,0.35974,0.92224,0.34583,0.0,0.0,0.0
d59a4dd1c699,ARL2,CXXC5;ZNF575,2,0.0979,0.12841;0.06738,False,c1,hc-inco-t-0.8771-nc-5,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.66013,1.65593,0.60213,0.0,0.0,0.0
c71883a55fcd,ARL2,TPI1;RBM42,2,0.14222,0.15247;0.13197,False,c1,hc-inco-t-0.8771-nc-5,0.5,0.5,0.5,4.48454,0.09434,10.20142,0.36093,0.8606,0.35239,0.0,0.0,0.0
e63062896eb9,ARL6IP1,TBL1XR1;SOD1,2,0.09662,0.13796;0.05529,False,c1,hc-inco-t-0.9257-nc-38,1.0,0.5,0.5,0.92087,1.52936,5.09639,0.22364,0.72001,0.20203,0.0,0.0,0.0
d011c5b37901,ARL6IP1,HSF2;AGGF1;SRP9,3,0.06104,0.14189;0.04464;-0.00342,False,c1,hc-inco-t-0.9257-nc-38,0.44444,0.33333,0.5,0.52402,0.0,1.51463,0.33582,0.69256,0.34602,0.0,0.0,0.0
9cc0194471a2,ARL6IP1,RAB2A;YWHAE,2,0.11022,0.13648;0.08396,True,c1,hc-inco-t-0.9257-nc-38,0.5,0.5,0.5,10.23653,11.40081,21.03281,0.37119,1.17821,0.31378,0.0,0.0,0.0
36d7e23f380d,ARL6IP1,RAB18;MAPK1;ZMAT2,3,0.01986,0.05606;0.00493;-0.00140,False,c1,hc-inco-t-0.9257-nc-38,0.5,0.44444,0.5,2.44045,0.05306,6.53579,0.25174,0.74115,0.23857,0.0,0.0,0.0
ef555cfc7663,ARL6IP1,RAN;MAGEF1,2,0.10262,0.15428;0.05097,False,c1,hc-inco-t-0.9257-nc-38,0.5,0.33333,0.5,1.4412,0.0,2.05098,0.17243,0.43957,0.21311,0.0,0.0,0.0
92c2adcfbc0a,ARL6IP4,ZNF688;WDR83,2,0.05107,0.08379;0.01835,False,c1,hc-inco-t-0.8827-nc-9,0.5,0.33333,0.5,1.45574,0.0,1.4575,0.25474,0.34476,0.34174,0.0,0.0,0.0
1c6c10fe5731,ARL6IP4,BAD;PRDX5;CREB3;C19orf25;DRAP1;ETFB;STUB1;SCAND1;RPL35,9,0.29894,0.45032;0.43240;0.35473;0.35261;0.30671;0.30312;0.24789;0.17095;0.07174,False,c1,hc-inco-t-0.8827-nc-9,0.46759,0.43056,0.47685,2.18403,1.63234,3.03421,0.33767,0.80901,0.32366,0.0,0.0,0.0
d34f979afc05,ARL6IP4,UQCRB;RPL6;DBP,3,0.30265,0.41030;0.29920;0.19845,True,c1,hc-inco-t-0.8827-nc-9,0.61111,0.83333,0.61111,2.15314,11.97916,3.05335,0.27344,0.59431,0.30241,0.0,0.0,0.0
72afffc8902d,ARL6IP4,NELFB;RPS10,2,0.07556,0.17147;-0.02035,False,c1,hc-inco-t-0.8827-nc-9,0.5,0.5,0.5,17.15519,0.77433,15.15565,0.3847,0.90703,0.40024,0.0,0.0,0.0
31624f71ca11,ARPC3,RAB7A;RAN,2,0.02643,0.03745;0.01541,False,c1,hc-inco-t-0.9862-nc-18,0.5,0.5,0.5,10.99562,1.85475,22.72909,0.48083,2.08895,0.3283,0.0,0.0,0.0
141091d83a58,ARPC3,MAGEF1;CSNK2B,2,0.06755,0.07195;0.06315,False,c1,hc-inco-t-0.9862-nc-18,0.5,0.33333,0.5,0.24001,0.0,0.53228,0.29064,0.74423,0.27893,0.0,0.0,0.0
bcb176e1a120,ARPC3,GTF2B;SNRPB2;PSMA6;RFC2;DNTTIP1;THAP11,6,0.44726,0.55613;0.51952;0.47180;0.46637;0.33928;0.33049,True,c1,hc-inco-t-0.9862-nc-18,0.5,0.46667,0.5,11.56215,2.27861,14.87944,0.37156,1.14957,0.31771,0.0,0.0,0.0
64b188399466,ATF4,THAP11;USP39;ZNF576;ILF2,4,0.19861,0.28644;0.25283;0.22493;0.03026,True,c1,hc-inco-t-0.8458-nc-39,0.44444,0.38889,0.44444,11.50017,3.93795,14.56684,0.45203,0.9221,0.4778,0.0,0.0,0.0
74039c2809a6,ATF4,MAGOH;RFC2;NFIC,3,0.02868,0.10354;0.07009;-0.08759,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.5,0.5,26.072,1.20444,14.75575,0.4409,1.44382,0.35198,0.0,0.0,0.0
9b100e32fe93,ATF4,SF1;DRAP1,2,0.00016,0.00603;-0.00570,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.5,0.5,1.20676,0.34374,3.90892,0.51668,1.53836,0.39072,0.0,0.0,0.0
0ad2cb8a6f87,ATF4,TRIM28;HSPA5;HNRNPH3;ESRRA;NFE2L2;DDIT3;ZNF768;RNF114;USF2;ATF5,10,0.12774,0.21804;0.20430;0.17467;0.17166;0.16022;0.14162;0.11940;0.04813;0.04774;-0.00838,False,c1,hc-inco-t-0.8458-nc-39,0.53704,0.52222,0.55185,14.25623,12.12702,12.14631,0.41669,1.31158,0.36988,0.2,0.13333,0.08696
a48489cab62d,ATF4,ACAA1;DPF2,2,0.00857,0.04894;-0.03179,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.33333,0.5,0.86373,0.0,2.64117,0.1242,0.24111,0.21112,0.0,0.0,0.0
53972d8aed07,ATF4,RIOK2;TAF7,2,0.06022,0.10427;0.01618,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.5,0.5,10.79185,0.02804,5.10669,0.34067,1.26315,0.27408,0.0,0.0,0.0
8ca88e58195f,ATF4,ZNF586;TRMO,2,0.06916,0.10322;0.03509,False,c1,hc-inco-t-0.8458-nc-39,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.07122,0.10465,0.18775,0.0,0.0,0.0
144e4a521b12,ATF4,RAN;SPR,2,0.03002,0.06104;-0.00099,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.5,0.5,1.80675,0.20674,7.11081,0.23443,0.86895,0.20179,0.0,0.0,0.0
b30b7f435681,ATF4,RAB7A;FEZ1,2,0.08888,0.13232;0.04545,False,c1,hc-inco-t-0.8458-nc-39,0.5,0.5,0.5,1.56491,0.27309,0.71017,0.26754,1.24254,0.18094,0.0,0.0,0.0
3afcc7f7d415,ATP1A2,ZHX3;PAX6,2,0.13782,0.18075;0.09489,False,c1,hc-inco-t-0.9239-nc-12,0.5,0.5,0.5,4.88429,2.08697,10.31848,0.60647,1.91928,0.47946,0.0,0.0,0.0
da9913b169cd,ATP1A2,NR2E1;GPAM;EZR;PPARA,4,0.31207,0.44764;0.39450;0.35242;0.05372,True,c1,hc-inco-t-0.9239-nc-12,0.5,0.55556,0.5,1.2871,14.3609,1.29152,0.24823,0.94371,0.23449,0.0,0.0,0.0
ad812e501b17,ATP1A3,EGR3;ZNF335,2,0.03958,0.05032;0.02884,False,c1,hc-inco-t-0.891-nc-9,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.67124,2.00871,0.55962,0.0,0.0,0.0
911d383d8bb0,ATP1A3,MEF2C;NCOR2;SRF,3,0.02662,0.05063;0.04561;-0.01639,False,c1,hc-inco-t-0.891-nc-9,0.66667,0.83333,0.66667,14.47876,39.70632,12.71737,0.52194,2.34717,0.35105,0.0,0.0,0.0
568c6cee7445,ATP1A3,PRDM11;FOXK2,2,0.10354,0.14810;0.05898,False,c1,hc-inco-t-0.891-nc-9,0.5,0.33333,0.5,23.84687,0.0,5.45225,0.61368,1.65961,0.57193,0.0,0.0,0.0
f8400c2d2471,ATP1A3,MEF2D;RBFOX2;CELF5;ADARB1;ZNF48;SMAP2;GOT1;YWHAZ;SPATS2;ZNF554;ZNF324;MYPOP;ATOH7;ZBTB7A;CTBP1;NOC2L;TCEAL6;MAP4K2;LARP1;RAB2A;TERF2;ZNF835;PRDM12;NEUROD2;POLR3A;MNT;SRRM3;SREBF2;BRF2;ZNF282;MAPK1;ZNF280B;RXRB,33,0.28304,0.46184;0.45140;0.44654;0.43320;0.38930;0.38121;0.37831;0.37792;0.37267;0.34242;0.32998;0.31989;0.30727;0.30521;0.30143;0.29773;0.28055;0.26231;0.26189;0.25978;0.23891;0.23806;0.23147;0.21116;0.18878;0.18843;0.18666;0.18250;0.17491;0.17013;0.15976;0.12588;0.08294,True,c1,hc-inco-t-0.891-nc-9,0.44397,0.39678,0.43008,4.50394,1.65189,3.67713,0.39805,1.09304,0.37331,0.0,0.0,0.0
afd373f0afef,ATP1A3,E2F3;ZNF831,2,0.13753,0.19359;0.08147,False,c1,hc-inco-t-0.891-nc-9,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.12475,0.24151,0.21776,0.0,0.0,0.0
e2c26b7c9a6d,ATP1B2,RFX4;ASAP3,2,0.05311,0.09826;0.00796,False,c1,hc-inco-t-0.8981-nc-33,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.18392,0.30945,0.26927,0.0,0.0,0.0
aad0aacb5d80,ATP1B2,GLIS2;EPAS1;STAT3,3,0.02876,0.12991;0.09471;-0.13833,False,c1,hc-inco-t-0.8981-nc-33,0.5,0.66667,0.5,7.6983,36.28762,7.16094,0.55954,1.89958,0.46385,0.0,0.0,0.0
0d9b08336385,ATP1B2,BHLHE40;RARG,2,0.0481,0.08426;0.01194,False,c1,hc-inco-t-0.8981-nc-33,0.5,0.5,0.5,0.49071,5.66875,0.60806,0.52223,1.58852,0.4782,0.0,0.0,0.0
4ebc4751176c,ATP1B2,TAL2;NFIA,2,0.04844,0.08010;0.01679,False,c1,hc-inco-t-0.8981-nc-33,0.33333,0.5,0.5,0.0,3.81191,0.48123,0.66965,1.65729,0.64755,0.0,0.0,0.0
7caa32c05bf1,ATP1B2,ZNF423;EZR,2,0.14248,0.20036;0.08460,True,c1,hc-inco-t-0.8981-nc-33,0.5,0.33333,0.5,1.02739,0.0,1.58914,0.26861,1.03398,0.20304,0.0,0.0,0.0
f0dcabbb7cc0,ATP5F1B,SPAG7;APEX1,2,0.14676,0.28422;0.00930,True,c1,hc-inco-t-0.9409-nc-23,0.5,0.33333,0.5,0.77275,0.0,4.07149,0.27575,0.52827,0.31688,0.0,0.0,0.0
c267c86fd9ad,ATP5F1B,TAF9;PSMA6;ZMAT2,3,0.10702,0.19768;0.09848;0.02491,False,c1,hc-inco-t-0.9409-nc-23,0.5,0.5,0.5,6.89363,2.97716,7.45554,0.34057,1.18224,0.26884,0.0,0.0,0.0
52500e4e749a,ATP5ME,NMRAL1;YWHAE,2,0.03006,0.03962;0.02050,False,c1,hc-inco-t-0.9265-nc-12,0.5,0.5,0.5,13.40657,0.1317,11.61784,0.37788,0.74264,0.39988,0.0,0.0,0.0
1a4a1fccdbff,ATP5ME,UQCRB;BAD;DRAP1;ETFB;POLE4;RPS10;WDR83;PQBP1;ZCCHC17;PRDX5;UBXN1;NME1;TCEAL2,13,0.18204,0.33282;0.32516;0.30837;0.28244;0.22076;0.19503;0.18985;0.14041;0.13863;0.13511;0.05779;0.03825;0.00184,True,c1,hc-inco-t-0.9265-nc-12,0.50214,0.44444,0.5,3.24731,2.93708,4.76225,0.28966,0.82775,0.27442,0.0,0.0,0.0
883499e08465,ATP5ME,TSNAX;SUCLG1;MRPL2,3,0.00623,0.05199;0.01216;-0.04545,False,c1,hc-inco-t-0.9265-nc-12,0.5,0.5,0.5,7.22094,15.01052,8.90993,0.27238,0.76246,0.26793,0.0,0.0,0.0
326acc4d7c9e,ATP5ME,USF2;SOD1;ZNF688;SPAG7;RPL35,5,0.07731,0.12925;0.11580;0.08346;0.04217;0.01589,False,c1,hc-inco-t-0.9265-nc-12,0.45,0.39167,0.48333,3.03976,0.39854,2.90752,0.35806,0.80457,0.35487,0.0,0.0,0.0
cde13f873882,ATP5MF,GTF2A2;CPSF4,2,0.02066,0.04144;-0.00012,False,c1,hc-inco-t-0.8892-nc-7,0.33333,0.5,0.5,0.0,0.46545,3.92706,0.44343,1.27233,0.37748,0.0,0.0,0.0
399605475fe7,ATP5MF,DRAP1;NME1;SOD1;SPAG7;ZCCHC17;PQBP1;GTF3A;SNAPC5;TCEAL2;UQCRB;TCEAL6;ECSIT;MESP1;MRPL2;MAGEF1;YWHAE;TPI1;CYCS;PRDX5;STAU2;TAF9;ZNF575;BAD,23,0.31049,0.49459;0.48712;0.48440;0.48438;0.47193;0.45352;0.42462;0.41112;0.39236;0.35978;0.32307;0.29599;0.27094;0.26080;0.22124;0.21276;0.20271;0.17453;0.17027;0.16354;0.15037;0.12421;0.10709,True,c1,hc-inco-t-0.8892-nc-7,0.46113,0.44829,0.43874,3.3709,5.92292,4.48831,0.3282,0.85937,0.32369,0.0,0.0,0.0
61e1f54bf98d,ATP5MF,ZNF622;POLE4,2,0.08548,0.12169;0.04926,False,c1,hc-inco-t-0.8892-nc-7,0.33333,0.5,0.33333,0.0,0.16451,0.0,0.3439,0.69528,0.35407,0.0,0.0,0.0
c30bea139acf,ATP5MK,TPI1;CYCS,2,0.0823,0.10743;0.05718,False,c1,hc-inco-t-0.9184-nc-8,0.5,1.0,0.5,16.88757,56.46741,29.32767,0.3704,1.31179,0.30467,0.0,0.0,0.0
f3834f37cbda,ATP5MK,UQCRB;SNAPC5;ZCCHC17;DRAP1;GTF3A;SPAG7;NME1;MSRA;SOD1;BAD;ECSIT;POLE4;TIMM8A;TCEAL2;STUB1;GTF2A2;MESP1;PRDX5;ARNTL2;ZNF32;ZNF622;SRP9,22,0.33884,0.52832;0.50195;0.50080;0.49237;0.48189;0.47208;0.45885;0.44880;0.43245;0.41144;0.34456;0.33646;0.33540;0.31408;0.30081;0.28200;0.27442;0.24409;0.15527;0.09297;0.04100;0.00450,True,c1,hc-inco-t-0.9184-nc-8,0.40043,0.42569,0.4145,1.74879,3.34932,2.46624,0.29497,0.78454,0.29147,0.0,0.0,0.0
c8da895ba4a7,ATP5MK,YWHAE;TAF9,2,0.00126,0.06532;-0.06280,False,c1,hc-inco-t-0.9184-nc-8,1.0,0.5,0.5,24.59777,2.03794,6.82294,0.3033,1.21742,0.22748,0.0,0.0,0.0
857044553d6f,ATP5MK,MAGOH;EXOSC3,2,0.03791,0.05129;0.02453,False,c1,hc-inco-t-0.9184-nc-8,0.5,0.5,0.5,29.13063,10.77933,14.49965,0.60015,2.37487,0.39268,0.0,0.0,0.0
354f5af055f9,ATP5PD,TCEAL2;TCEAL6;SNAPC5,3,0.30101,0.33911;0.30977;0.25416,False,c1,hc-inco-t-0.9495-nc-19,0.33333,0.36111,0.11111,0.0,5.85125,0.0,0.79635,1.281,0.82654,0.0,0.0,0.0
5b8716bdfe46,ATP5PD,RAN;SMUG1;WDR83,3,0.00464,0.07321;-0.00776;-0.05152,False,c1,hc-inco-t-0.9495-nc-19,0.5,0.5,0.5,1.43376,0.30827,3.31921,0.3045,0.88099,0.27545,0.0,0.0,0.0
dea4c3577bff,ATP5PD,GTF3A;ZNF622;SOD1;GOT1;NME1,5,0.19342,0.33366;0.29789;0.27688;0.07350;-0.01483,False,c1,hc-inco-t-0.9495-nc-19,0.61667,0.51667,0.63333,4.96512,5.94745,8.59776,0.33287,1.16966,0.2867,0.0,0.0,0.0
84bc113aea18,ATP5PD,PQBP1;SPAG7,2,0.45177,0.47510;0.42844,True,c1,hc-inco-t-0.9495-nc-19,0.5,0.5,0.5,19.31289,1.24627,6.35515,0.52634,0.91554,0.51599,0.0,0.0,0.0
f04b3f056f60,ATP5PF,ZCCHC17;UQCRB,2,0.19582,0.25262;0.13903,False,c1,hc-inco-t-0.9042-nc-28,0.5,0.33333,0.5,0.35739,0.0,1.43442,0.23922,0.438,0.27156,0.0,0.0,0.0
dcffaa637d12,ATP5PF,SOD1;SPAG7;PSMA6;TPI1;SNAPC5,5,0.3507,0.44979;0.43506;0.37477;0.33050;0.16340,True,c1,hc-inco-t-0.9042-nc-28,0.58333,0.58333,0.6,13.34916,12.02108,19.90477,0.34015,0.86258,0.33221,0.0,0.0,0.0
c80e717cbbed,ATP5PO,SOD1;NME1;TAF9;ZCCHC17;ECSIT;PSMA6;TCEAL2;GTF2B;MAGEF1;SNAPC5;YWHAE;UQCRB,12,0.32252,0.49677;0.49669;0.47835;0.42283;0.40619;0.38634;0.37214;0.23171;0.17545;0.14837;0.13471;0.12069,True,c1,hc-inco-t-0.9097-nc-20,0.52778,0.48737,0.5101,4.56524,8.91683,5.51671,0.29491,0.89002,0.27866,0.0,0.0,0.0
d2036e993744,ATP5PO,SPAG7;GTF3A;ZNF32,3,0.12794,0.25200;0.07210;0.05972,False,c1,hc-inco-t-0.9097-nc-20,0.33333,0.27778,0.38889,0.0,0.0,0.5532,0.62599,1.12108,0.60605,0.0,0.0,0.0
b633aa1f8f6b,ATP5PO,YEATS4;CYCS,2,0.04616,0.19995;-0.10762,False,c1,hc-inco-t-0.9097-nc-20,0.5,0.5,0.5,1.23061,2.51049,4.19425,0.20138,0.44012,0.23491,0.0,0.0,0.0
6a92b6a94d83,ATP6V0C,MNT;ZNF414;ZNF771,3,0.10639,0.14172;0.11739;0.06006,False,c1,hc-inco-t-0.9225-nc-24,0.38889,0.30556,0.5,0.73096,0.0,1.21308,0.73023,1.69165,0.69754,0.0,0.0,0.0
78642da50011,ATP6V0C,GOT1;ZNF575;CTBP1;TCEAL6;SPAG7;MESP1;MRPL2;PKM;UBE2V1,9,0.16722,0.24759;0.21086;0.19745;0.18653;0.14561;0.14439;0.14150;0.13553;0.09548,True,c1,hc-inco-t-0.9225-nc-24,0.43519,0.44907,0.37037,2.24873,7.30399,3.34301,0.36649,0.88209,0.36089,0.0,0.0,0.0
3324f77a5e8e,ATP6V0C,TAF9;TCEAL2;ILF2;PQBP1,4,0.01022,0.05394;0.04297;-0.02214;-0.03391,False,c1,hc-inco-t-0.9225-nc-24,0.5,0.41667,0.5,15.79731,3.93617,9.79843,0.3566,0.88757,0.37204,0.0,0.0,0.0
6a22a3bb1283,ATP6V0C,PSMD12;SMAP2;ZNF777,3,0.08647,0.12363;0.09146;0.04432,False,c1,hc-inco-t-0.9225-nc-24,0.5,0.33333,0.5,0.74984,0.0,1.25731,0.33782,0.57379,0.40774,0.0,0.0,0.0
2fd7a99f4f3e,ATP6V0C,TBPL1;ZSCAN18,2,0.05028,0.14413;-0.04357,False,c1,hc-inco-t-0.9225-nc-24,0.5,0.33333,0.5,2.43219,0.0,2.26334,0.40138,0.79565,0.44358,0.0,0.0,0.0
9bc2b401cd9a,ATP6V0C,DPF1;ZBTB22;NME1,3,0.02764,0.08667;0.04208;-0.04582,False,c1,hc-inco-t-0.9225-nc-24,0.5,0.38889,0.5,2.43123,0.27081,4.63556,0.41953,1.06756,0.40007,0.0,0.0,0.0
4ac035cb35ed,ATP6V0C,GTF2F1;RAB7A,2,0.03712,0.05963;0.01460,False,c1,hc-inco-t-0.9225-nc-24,0.5,0.33333,0.5,0.71921,0.0,1.86549,0.23661,0.91111,0.19149,0.0,0.0,0.0
acd7f551437d,ATP6V1E1,SNAPC5;SOD1;UBE2V1,3,0.08707,0.14042;0.09582;0.02496,False,c1,hc-inco-t-0.8944-nc-19,0.66667,0.38889,0.66667,5.11061,2.70818,5.98186,0.27535,0.89504,0.24979,0.0,0.0,0.0
44c7674ba94c,ATP6V1E1,GOT1;DUSP26;ZMAT2;TAF9;NME1;SMAP2;ZNF25;TPI1,8,0.23401,0.31345;0.27509;0.27364;0.26771;0.25617;0.19854;0.17464;0.11287,True,c1,hc-inco-t-0.8944-nc-19,0.4881,0.44048,0.52381,3.35011,7.18415,4.98259,0.34398,0.98639,0.32657,0.0,0.0,0.0
61ef73f5e39e,ATP6V1F,SCAND1;TAF9,2,0.1104,0.15942;0.06138,False,c1,hc-inco-t-0.9022-nc-5,0.33333,0.5,0.33333,0.0,0.38726,0.0,0.2786,0.42945,0.32867,0.0,0.0,0.0
2326c22f67ca,ATP6V1F,WRNIP1;HMGA1,2,0.20404,0.21915;0.18894,False,c1,hc-inco-t-0.9022-nc-5,0.5,0.5,0.5,2.61823,0.59675,5.87542,0.37922,1.40687,0.2895,0.0,0.0,0.0
3ba25f4ebd30,ATP6V1F,PRDX5;SOD1,2,0.21482,0.25013;0.17951,False,c1,hc-inco-t-0.9022-nc-5,1.0,1.0,1.0,24.593,54.07176,32.28186,0.54754,2.52155,0.40565,0.0,0.0,0.0
b32e2770b2f0,ATP6V1F,SPAG7;PQBP1;ZNF706;DUSP26;TCEAL2;ECSIT;NME1;JAZF1;ZCCHC17;MESP1;YWHAE;MECP2;GTF3A;ZNF653;TCEAL6;THAP11;MAGEF1;DRAP1;UBE2K;NELFB;YWHAZ;DPF1;TPI1;MRPL2;SNAPC5;ARNTL2,26,0.25164,0.43699;0.40470;0.40434;0.35503;0.35432;0.34115;0.33738;0.31775;0.31058;0.30708;0.28534;0.27953;0.27085;0.26945;0.26029;0.24877;0.20981;0.19454;0.18116;0.17226;0.14969;0.14326;0.12159;0.07794;0.05898;0.04995,True,c1,hc-inco-t-0.9022-nc-5,0.41282,0.41538,0.40718,2.80654,2.90442,2.93123,0.34548,0.85354,0.34205,0.0,0.0,0.0
545ab001ef29,ATP6V1G2,TEF;CBX7;SMAP2,3,0.13591,0.18786;0.14274;0.07714,False,c1,hc-inco-t-0.8764-nc-9,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.35913,0.6072,0.41994,0.0,0.0,0.0
